title,url,ingredients,steps,uuid
Receta Pavo Navideño al Horno,https://www.gourmet.cl/recetas/pavo-al-horno/,"1,5 kilos de pechugas de pavo 1 cebolla mediana, partida en seis pedazos 1 diente de ajo picado 1/2 pimentón rojo, picado 1 cucharadita de Aliño Completo Gourmet 2 cucharaditas de Orégano Gourmet 1/2 taza de aceite 3 cucharadas de Salsa de Soya Gourmet","Para el pavo, poner la pechuga de pavo a remojar toda la noche en agua salada. Procesar la cebolla con el resto de los ingredientes. Sacar el pavo del agua y dejar remojar en la salsa preparada por 2 horas. Calentar el horno a 180ºC. Poner el pavo con la marinada en una fuente de horno. Cocinar el pavo por 1 hora o hasta que el pavo esté cocido. Cortar el pavo en tajadas y dejarlas tapadas en el líquido de la cocción.",d589a1f4-ea83-11ed-be73-a96d6180cd25
Receta Pavo Relleno con Papas al Tomillo,https://www.gourmet.cl/recetas/pavo-relleno/,1 pechuga de pavo mediana deshuesada sin piel Sal Rosada del Himalaya Gourmet Pimienta Negra Molida Gourmet 4 tajadas de tocino picado fino 2 cucharadas de mantequilla 1 cebolla chica picada fina 3 manzanas verdes peladas y picadas finas 3/4 taza de pan rallado 1 cucharadita de Tomillo en Hojas Gourmet ½ cucharadita de Salvia en Hojas Gourmet ¼ taza de Perejil Deshidratado Gourmet ¼ taza de nueces ligeramente tostadas 1 cda de aceite de oliva 1kg de papas 1 cucharadita de Tomillo en Hojas Gourmet 2 cucharadas de mantequilla 2 cucharadas de aceite de oliva Merquén Gourmet Pimienta Negra Molida Gourmet Sal Rosada del Himalaya Gourmet,"En un sartén grande calentar el tocino a fuego medio para que bote la grasa y se dore ligeramente. Agregar la mantequilla y la cebolla. Cocinar por 8-10 minutos, sin que la cebolla se dore. Agregar las manzanas y mezclar. Dejar que boten líquido y se suavicen ligeramente, aproximadamente 5 minutos. Sazonar con Tomillo en Hojas Gourmet, Salvia en Hojas Gourmet y Perejil Deshidratado Gourmet. Retirar del calor, añadir las nueces, el pan rallado y mezclar. Esparcir el relleno sobre el pavo y presionar para que se mantenga en su lugar. Enrollar como un brazo de reina. Amarrar con pitilla y colocar el pavo en una fuente de horno. Pintar con el aceite de oliva. Cocinar en el horno a 180°C precalentado previamente por 40 minutos – 1 hora o hasta que la temperatura interior llegue a 73°C. Si la pechuga se dora demasiado y aún no está cocida, tapar con papel aluminio para que no se queme. Pelar y cortar las papas en cubos grandes. Mezclar las papas con los otros ingredientes y ponerlas en una fuente para horno. Hornear en el mismo horno que el pavo por 20-30 minutos o hasta que estén cocidas y comenzando a dorarse. Revolver cada 10-15 minutos para que las papas se cocinen de manera pareja",d589a1f5-ea83-11ed-a107-a96d6180cd25
Camarones al Ajillo Receta,https://www.gourmet.cl/recetas/camarones-al-ajillo/,"16 camarones grandes, pelados Sal a gusto Pimienta Negra Molida Gourmet a gusto Jugo de limón 2 huevos 2 cucharadas de Ajo Granulado Gourmet 1 cucharada de perejil picado ½ taza de harina Aceite para freír 1 taza de mayonesa ¼ taza de ketchup Sal a gusto Pimienta Negra Molida Gourmet a gusto 1 cucharada de jugo de limón Pizca de azúcar","En un recipiente colocar los camarones y sazonar con sal, Pimienta Negra Molida Gourmet y gotas de jugo de limón. En un bol colocar los huevos y agregar 1 cucharadita de agua, batir. En otro recipiente colocar el Ajo Granulado Gourmet, perejil picado y harina. Pasar los camarones por la mezcla de harina, luego por la de huevo y nuevamente por la mezcla de harina. Refrigerar 5-10 minutos. En un sartén calentar a fuego medio suficiente aceite para freír los camarones. (tomar las precauciones necesarias para no quemarse mientras se fríen los camarones). Colocar los camarones de a poco y freír 2-3 minutos por lado o hasta que estén crocantes. Retirar y estilar en papel absorbente. En un recipiente colocar los ingredientes para la salsa y mezclar hasta incorporar. Servir los camarones acompañados de la salsa.",d589a1f6-ea83-11ed-8d83-a96d6180cd25
Receta Galletas de Jengibre,https://www.gourmet.cl/recetas/galletas-de-jengibre/,3 tazas de harina 1/2 cdta de Polvos de Hornear Gourmet 1 cda de Jengibre en Polvo Gourmet 1/2 cda de Canela Molida Gourmet 1/2 cdta de Nuez Moscada Gourmet 125 gr de mantequilla 1/2 taza de azúcar rubia 1/2 taza de chancaca líquida 1 huevo 1 cucharadita de Esencia de Vainilla Gourmet 1 sobre de Glaseado Vainilla Gourmet ½ taza de agua Decoración Fiesta,"Mezclar la harina con los polvos de hornear, Jengibre en Polvo Gourmet, Canela Molida Gourmet y Nuez Moscada Gourmet; reservar. Batir la mantequilla con el azúcar hasta tener una mezcla cremosa. Agregar la chancaca, huevo y Esencia de Vainilla Gourmet, integrar bien. Agregar los ingredientes secos y formar una masa blanda pero no pegajosa. Poner en una bolsa plástica, tapar y reposar por 2 horas. Calentar el horno a 180ºC. Uslerear la masa, hasta tener un espesor de 0,5 cm. Cortar galletas en forma de estrella de distintos tamaños. Poner las galletas en bandejas con papel mantequilla y hornear por 10 a 12 minutos. Sacar del horno y dejar enfriar antes de glasear y decorar. Mezclar el contenido del sobre de glaseado con agua y aplicar sobre las galletas. Decorar con Decoración Fiesta.",d589a1f7-ea83-11ed-a3c8-a96d6180cd25
Receta Papas Duquesas Caseras,https://www.gourmet.cl/recetas/papas-duquesas/,"700 gr papas, peladas 1/2 cucharada de mantequilla blanda 1 yema Sal de Mar Gourmet y Pimienta Blanca Gourmet a gusto 1/2 taza de harina Aceite para freír","Poner a cocer las papas en agua salada hasta que estén blandas. Sacar del agua, colar bien y hacer un puré, dejar enfriar. Una vez frío, agregar la mantequilla, yema y harina, sal y Pimienta Blanca Gourmet; integrar hasta formar una masa. Hacer pelotitas del porte de una nuez, pasar por harina y reservar. Calentar aceite en una olla honda y freír las pelotitas hasta que estén doradas. Escurrir en toalla de papel.",d589a1f8-ea83-11ed-ad83-a96d6180cd25
Receta Camarones Apanados,https://www.gourmet.cl/recetas/camarones-apanados/,"16 camarones grandes, pelados Sal a gusto Pimienta Negra Molida Gourmet a gusto Jugo de limón 2 huevos 2 cucharadas de Ajo Granulado Gourmet(Opcional) 1 cucharada de perejil picado ½ taza de harina Aceite para freír 1 taza de mayonesa ¼ taza de ketchup Sal a gusto Pimienta Negra Molida Gourmet a gusto 1 cucharada de jugo de limón Pizca de azúcar","En un recipiente colocar los camarones y sazonar con sal, Pimienta Negra Molida Gourmet y gotas de jugo de limón. En un bol colocar los huevos y agregar 1 cucharadita de agua, batir. En otro recipiente colocar el Ajo Granulado Gourmet, perejil picado y harina. Pasar los camarones por la mezcla de harina, luego por la de huevo y nuevamente por la mezcla de harina. Refrigerar 5-10 minutos. En un sartén calentar a fuego medio suficiente aceite para freír los camarones. (tomar las precauciones necesarias para no quemarse mientras se fríen los camarones). Colocar los camarones de a poco y freír 2-3 minutos por lado o hasta que estén crocantes. Retirar y estilar en papel absorbente. En un recipiente colocar los ingredientes para la salsa y mezclar hasta incorporar. Servir los camarones acompañados de la salsa.",d589a1f9-ea83-11ed-b0ab-a96d6180cd25
Receta Postre de Manjarate Casero para Halloween,https://www.gourmet.cl/recetas/postre-para-halloween/,"1 sobre de Gelatina en Polvo Gourmet 1 tarro de leche evaporada, muy helada 2 tazas de manjar 1 taza de Cobertura de Chocolate Semi Amargo, derretido 8 galletas ovaladas o rectangulares Chocolate Granulado Gourmet","Hidratar la Gelatina en Polvo Gourmet en agua helada según las instrucciones del envase. Reservar. Batir la leche evaporada hasta que ésta duplique su volumen. Agregar el manjar en forma envolvente en la leche evaporada batida. Cocinar la gelatina a baño maría hasta que se derrita. Luego, para evitar que la gelatina cuaje por la diferencia de temperatura, agregar un poco de la gelatina derretida a la mezcla de manjar e integrar. Repetir el paso varias veces hasta haber incorporado toda la gelatina. Dividir el postre entre 6 a 8 vasitos. Refrigerar al menos 1 hora antes de decorar. Poner el chocolate derretido en manga con boquilla fina y escribir “RIP” en cada una de las galletas. Pegar con chocolate derretido algunos palitos de Chocolate Granulado Gourmet a las galletas. Sacar los postres del refrigerador, poner una capa de Chocolate Granulado Gourmet sobre las cubiertas de los postres. Enterrar una galleta en cada postre, dejando el texto “RIP” hacia afuera. Mantener los vasitos de manjar refrigerados hasta servir.",d589a1fa-ea83-11ed-a697-a96d6180cd25
Receta Cupcakes de Bruja para Halloween,https://www.gourmet.cl/recetas/cupcakes-de-bruja/,"1 sobre de Premezcla Cupcakes Chocolate Gourmet 2 huevos 100ml de agua (½ taza) 75ml de aceite (5 cdas) 2/3 taza de Chips de Chocolate Gourmet 2 sobres de Glaseado Vainilla Gourmet 260g de queso crema a temperatura ambiente 1 sobre de Fondant en Polvo Gourmet 3,5 cucharaditas de agua fría (17,5ml) para el fondant 2 cucharaditas de aceite vegetal (10ml) para el fondant Colorantes Gourmet","Calentar el horno a 180ºC. Poner cápsulas de papel en 12 moldes para magdalenas. Reservar. En un bowl, agregar la Mezcla Lista para Cupcakes Chocolate Gourmet, con los huevos, agua y aceite. Batir por 3 a 4 minutos o hasta que la mezcla esté homogénea. Agregar en forma envolvente los Chips de Chocolate Gourmet. Llenar los moldes preparados hasta ¾ de su capacidad. Hornear por 20 minutos o hasta que al meter un palito en el quequito, éste salga seco. Retirar del horno y dejar enfriar. En un bowl, vaciar los sobres de Glaseado Vainilla Gourmet y el queso crema. Batir hasta que la mezcla quede suelta y cremosa. Poner el frosting en una manga con boquilla redonda y manguear los cupcakes. En un bowl vaciar el contenido del sobre de Fondant Gourmet y agregar el agua y el aceite. Mezclar suavemente con una cuchara hasta que el líquido quede incorporado en el polvo. Llevar a mesón y amasar durante 5 minutos, hasta que todo el polvo se integre y se forme una masa homogénea y suave. Separar un poco del fondant para colorearlo morado (para la cinta del gorro) y el resto reservar para colorearlo azul (para el gorro). Para colorear el fondant morado, usar el colorante rojo y azul Gourmet al fondant, agregando 5 gotas de cada uno. Amasar el fondant para que el color quede distribuido homogéneamente. Para un color morado más intenso, agregar más colorante rojo y azul, hasta lograr el color deseado. Con la ayuda de las manos formar tiras de fondant morada delgadas. Reservar. Para colorear fondant azul, agregar al fondant blanco Colorante Azul Gourmet y amasar con los dedos hasta que el color quede distribuido homogéneamente. Si desea un azul más oscuro, ir agregando más colorante al fondant. Espolvorear el mesón con un poco de almidón de maíz y con un uslero estirar la masa hasta tener un espesor de 3mm aprox. Con un cortador circular, cortar el fondant en círculos (base del gorro de bruja). Cortar 12. Con el resto del fondant azul, con ayuda de las manos hacer la otra parte del gorro de bruja, dejando un extremo plano (para pegar sobre la base del sombrero) y otro extremo puntiagudo. Pegar ambas partes del gorro con agua. Poner las tiras moradas de fondant alrededor del sombrero de bruja, pegando con agua. Poner el sombrero sobre el frosting de los cupcakes.",d589a1fb-ea83-11ed-b6fd-a96d6180cd25
Receta Cake Pops Halloween,https://www.gourmet.cl/recetas/cakepops-halloween/,1 sobre de Premezcla Bizcocho Vainilla Gourmet 4 huevos 200ml de agua (1 taza) para el bizcocho 1/2 taza de manjar para armar los cakepops 400gr de Cobertura de Chocolate Blanco Gourmet 20 palos de brochetas 150gr de Cobertura de Chocolate de Leche Gourmet,"Calentar el horno a 180ºC. En un bowl, agregar la Mezcla Lista para Bizcocho Vainilla Gourmet, con los huevos y agua. Batir por 5 minutos o hasta que la mezcla esté homogénea. Vaciar la mezcla en un molde redondo de 26cm de diámetro previamente enmantequillado. Hornear por 40-45 minutos o hasta que al meter un palito en el bizcocho, éste salga seco. Retirar del horno y dejar enfriar. Una vez frío, desmigar con las manos. Entibiar el manjar y mezclar con las migas de bizcocho; revolver hasta tener una masa blanda pero no pegajosa. Hacer 20 pelotitas del porte de una nuez y refrigerarlas por al menos 2 horas. Derretir la Cobertura de Chocolate Blanco Gourmet a baño maría revolviendo constantemente. Se puede derretir también en el microondas (a potencia baja), en intervalos de 20 segundos, revolviendo entre ellos, hasta que se haya derretido completamente. Poner el chocolate en un bowl pequeño Sacar las pelotitas del refrigerador. Pasar una punta del palo de brocheta por chocolate derretido y luego enterrar en la pelota de queque, repetir la operación con el resto de las pelotitas. Sumergir hasta cubrir cada pelota en el chocolate blanco derretido, levantar y esperar que escurra el exceso de chocolate. Dejar secar, pinchando los cakepops en un plumavit. Derretir la Cobertura de Chocolate de Leche Gourmet del mismo modo que se hizo con la cobertura de chocolate blanco. Poner el chocolate en una manga pastelera o bolsa plástica, y cortar la punta. Manguear sobre cada cake pop los ojos y boca de momia.",d589a1fc-ea83-11ed-8d4c-a96d6180cd25
Receta Galletas de Momia para Halloween,https://www.gourmet.cl/recetas/galletas-de-momia/,1 sobre de Premezcla Galletas Vainilla Gourmet 1 huevo 15ml de agua (1cda) para las galletas 100g de mantequilla sin sal a temperatura ambiente 500gr de Cobertura de Chocolate Blanco en monedas Gourmet 200gr de Cobertura de Chocolate de Leche en monedas Gourmet,"Precalentar el horno a 180°C. En un bowl agregar todos los ingredientes de la preparación de la galleta y mezclar con batidora a velocidad media por 1-2 min. hasta que los ingredientes se junten. Luego, amasar con las manos hasta obtener una masa homogénea y suave. Con un uslero estirar la masa sobre un mesón, entre film plástico, hasta tener un espesor de aprox. 3mm. Retirar el film plástico de arriba y cortar la masa con un molde redondo de aprox 5 cm de diámetro. Despegar las galletas del mesón y ponerlas sobre una lata para horno previamente enmantequillada o en un silpat. Hornear a 180ºC durante 8 a 10 min. o hasta obtener el dorado deseado. Retirar del horno y dejar enfriar antes de sacar de la bandeja. Derretir la Cobertura de Chocolate Blanco Gourmet a baño maría revolviendo constantemente. Se puede derretir también en el microondas (a potencia baja), en intervalos de 20 segundos, revolviendo entre ellos, hasta que se haya derretido completamente. Poner el chocolate blanco derretido en una manga pastelera o bolsa plástica, y cortar la punta (no debe quedar tan finita la punta). Mangear el chocolate sobre las galletas en líneas rectas de lado a lado de la galleta, dando el efecto de momia. Dejar secar. Derretir la Cobertura de Chocolate de Leche Gourmet del mismo modo que se hizo con la cobertura de chocolate blanco y poner en una manga pastelera cortando la punta un poquito. Con la manga hacer el efecto de ojos negros sobre la momia. Dejar secar.",d589a1fd-ea83-11ed-b087-a96d6180cd25
Receta Cake Pops de Momia,https://www.gourmet.cl/recetas/cakepops-de-momia/,1 sobre de Premezcla Bizcocho Vainilla Gourmet 4 huevos 200ml de agua (1 taza) para el bizcocho 1/2 taza de manjar para armar los Cakepops 400gr de Cobertura de Chocolate Blanco en monedas Gourmet 20 palos de brochetas Chocolate Granulado Gourmet,"Calentar el horno a 180ºC. Preparar el queque: en un bol, agregar la Mezcla Lista para Bizcocho Vainilla Gourmet, con los huevos y agua. Con una batidora eléctrica batir por 5 minutos o hasta que la mezcla esté homogénea. Vaciar la mezcla en un molde redondo de 26cm de diámetro previamente enmantequillado. Hornear por 40-45 minutos o hasta que al meter un palito en el bizcocho, éste salga seco. Retirar del horno y dejar enfriar. Una vez frío, desmigar con las manos. Entibiar el manjar y mezclar con las migas de queque; revolver hasta tener una masa blanda pero no pegajosa. Hacer 20 pelotitas del porte de una nuez y refrigerarlas por al menos 2 horas. Derretir la Cobertura de Chocolate Blanco Gourmet a baño maría revolviendo constantemente. Se puede derretir también en el microondas (a potencia baja), en intervalos de 30 segundos, revolviendo entre ellos, hasta que se haya derretido completamente. Poner el chocolate en un bol pequeño (para que sea más fácil bañar las pelotas). Sacar las pelotitas del refrigerador. Pasar una punta del palo de brocheta por el chocolate blanco derretido y luego enterrar en la pelota de queque, repetir la operación con el resto de las pelotitas. Luego sumergir cada pelota en el chocolate derretido, cubriéndolas completamente y levantar y esperar que escurra el exceso de chocolate. Antes que seque el chocolate, pegar 2 palitos de chocolate granulado simulando los 2 ojos de la momia. Pinchar los cakepops en un plumavit y dejar secar el chocolate. Volver a derretir cobertura de chocolate blanco y luego poner en una manga plástica y cortar la punta muy chiquitita. Sobre cada cakepop ir dibujando con la manga el efecto de enrrollado. Esto se logra poniendo el cakepop de forma horizontal e ir girándolo con una mano mientras la otra mano manguea la línea finita. Nuevamente pinchar el cakepop en el plumavit y dejar secar.",d589a1fe-ea83-11ed-b34a-a96d6180cd25
