uuid,title,ingredients,steps
fdd903f7-7f4d-4f0f-af49-79c00b254180,Omelette stephanie, 3 huevos  1/2 limón  6 cucharadas de azúcar  1 cda. de manteca  1 cda. de galletitas ralladas  impalpable (glass) 3 huevos 1/2 limón 6 cucharadas de azúcar 1 cda. de manteca 1 cda. de galletitas ralladas Azúcar impalpable (glass)  ," Omelette stephanie Ralle la cáscara del limón y luego exprímalo.    Trabaje las yemas con el azúcar, el jugo y la cáscara de limón y las galletitas dulces ralladas.    Bata las claras a nieve, agréguelas con suavidad. Vierta todo en una sartén, bañada con la manteca caliente, y cueza a horno moderado hasta dorar bien, más o menos durante 15 minutos.    Sirva la omelette soufflé enseguida, espolvoreada con azúcar impalpable.    "
d743e8e3-ba57-4a0d-ad38-26fc31723a35,Pechugas al coñac, 4 pechugas de pollo  50 gr. de manteca  Harina  Sal  Pimienta  1 copita de coñac  Arvejas salteadas 4 pechugas de pollo 50 gr. de manteca Sal Pimienta 1 copita de coñac Arvejas salteadas  ," Pechugas al coñac Salpimiente las pechugas de pollo, páselas ligeramente por harina y cuézalas en una sartén con la manteca, primero a calor fuerte para dorarlas, luego al mínimo para terninar la cocción, pocos minutos más.    Póngalas en una fuente; agregue el coñac en la sartén, déjelo hervir unos segundos o enciéndalo; eche la salsita sobre las pechugas.    Sírvalas con arvejas salteadas en manteca.    "
461d05c1-968a-4791-bb4a-875d7cb7a078,Mousse de la pasión, 1 kg. de  14 gr. de gelatina en polvo  2 tazas de crema de  3 cucharadas azúcar glass  3 huevos  3/4 taza + 3 cucharadas de  1 kg. de maracuyá (fruto de la pasión)14 gr. de gelatina en polvo 2 tazas de crema de leche espesa 3 cucharadas azúcar glass 3 huevos 3/4 taza + 3 cucharadas de azúcar  ," Mousse de la pasión Preparación:    Cortar el maracuyá, sacarle las semillas y pulpa, y poner en licuadora. Licuar 10 segundos para separar la pulpa de las semillas. Colar el jugo.    Hervir el jugo de maracuyá. Agregar la gelatina en polvo y 3/4 de taza de azúcar. Enfriar.    Batir crema de leche con 3 cucharadas de azúcar molida hasta que espese y forme picos suaves.    Batir 3 claras de huevo, agregar 3 cucharadas de azúcar y continuar batiendo hasta lograr el punto del merengue.    Incorporar al jugo de maracuyá, la crema de leche batida, y el merengue, mezclando cuidadosamente.    Vaciar en un molde o bols individuales previamente humedecidos con agua. Refrigerar hasta que cuaje.    Desmoldar. Decorar a gusto con chocolate rallado grueso.    "
4555be31-8c0d-487e-8367-ea129053b3af,Tomates a la manchega, 6  Sal  y orégano  1 cebolla  3 cucharadas de aceite  150 gr. de aceitunas rellenas con  2 tazas de    tomates maduros Sal Pimienta y orégano 1 cebolla 3 cucharadas de aceite 150 gr. de aceitunas rellenas con morrón 2 tazas de arroz cocido  ," Tomates a la manchega Corte una tapa a los tomates, vacíelos y déjelos soltar el agua, salados por dentro. Pique la pulpa, sacando las semillas.    Pique la cebolla, fríala en el aceite, añada la pulpa de los tomates picada y escurrida, sal, pimienta y orégano, cueza durante 15 minutos, agregue las aceitunas cortadas en rodajitas, cueza unos minutos más, agregue el arroz y retire del fuego.    Rellene los tomates con esta preparación y póngalos en una asadera untada con manteca; lleve a horno caliente durante 20 minutos.    "
44a3f4bf-fcb0-406b-a48e-43df29f026ff,Escalopes a la lionesa, 8 escalopes de ternera  70 gr. de manteca  2 cebollas  Sal  Pimienta  1/2 vasito de blanco seco  ," Escalopes a la lionesa Corte las cebollas en rodajas finas y cuézalas en 40 gr. de margarina. Dore los escalopes en la margarina restante, salpimiéntelos y manténgalos al calor.    Agregue el vino blanco en la sartén, déjelo hervir 2 minutos, frotando el fondo para disolver lo adherido; añada las cebollas, caliente y eche sobre los escalopes.  "
5203282f-1614-4a88-955e-527aa9982025,Gratin de manzanas al ron, 3  110 gr. de harina  150 gr. de azúcar  1 taza de leche  4 cucharadas de ron  1 cda. de manteca  2 huevos manzanas reineta 110 gr. de harina 150 gr. de azúcar 1 taza de leche 4 cucharadas de ron 1 cda. de manteca 2 huevos  ," Gratin de manzanas al ron Corte las manzanas en rodajas y póngalas en una fuente de horno enmantecada y espolvoreada con azúcar; cúbralas con azúcar.    Mezcle los huevos con la harina, la leche, el azúcar restante y el ron; eche sobre las manzanas y lleve a horno caliente durante 15 minutos. Sirva en seguida.    "
fbfc1e3d-f405-486c-aeae-bca3c52a6180,Filetes de lenguado al vino blanco, 1 kg. de filetes de lenguado  1 vaso de vino blanco  80 gr. de manteca  Sal  Pimienta  1 cda. de  2 cucharadas de harina  2 cucharadas de puré de tomates  Perejil 1 kg. de filetes de lenguado 1 vaso de vino blanco 80 gr. de manteca Sal Pimienta 1 cda. de cebolla picada 2 cucharadas de harina 2 cucharadas de puré de tomates  ," Filetes de lenguado al vino blanco En una fuente térmica caliente 30 gr. de manteca; acomode allí los filetes de lenguado, con la cebolla picada, sal, pimienta y el vino blanco. Cubra con papel de aluminio y lleve a horno de calor moderado durante unos 15 minutos.    Retire la fuente del horno, recoja el jugo de cocción y deje los filetes en la fuente.    Caliente 30 gr. de manteca en una cacerolita, agregue la harina, revuelva un minuto sobre fuego suave, añada el jugo de cocción del pescado colado, el puré de tomates, pimienta y poca sal. Cueza sobre fuego suave hasta tener una salsa espesa; agregue el resto de manteca y perejil picado; eche sobre el pescado y sirva."
81b1275f-9165-48a9-b589-b4d6c1c0b41d,Bizcochuelo esponjoso de nuez,6 claras de huevo 120 gr. de azúcar blanco 50 gr. de miel 50 cm 3 de aceite de girasol 1 pizca de crémor tártaro 150 gr. de harina 00002 cdtas. de polvo de hornear 40 gr. de nueces 40 gr. de semillas de chía molidas 2 cucharadas de azúcar impalpable  ," Bizcochuelo esponjoso de nuez  Batir el huevo y dos claras con la mitad del azúcar y la miel hasta formar una crema. Agregarle el aceite en forma de hilo.    Batir el resto de las claras junto con el azúcar restante y una pizca de crémor hasta que el merengue forme picos flexibles.    Cernir dos veces la harina junto con el polvo de hornear. Picar las nueces finamente en la procesadora y enharinarlas un poco.    Unir el batido de huevo con las claras, alternando con la harina tamizada. Finalmente agregar las nueces y la chía molida.    Verter esta preparación en un molde de 20 cm. de diámetro rociado con spray vegetal y llevar a horno suave durante 40 minutos aproximadamente. Comprobar la cocción pinchando con un palillo en el centro o comprobando la resistencia de la masa con la palma de la mano.    Dejar enfriar unos minutos antes de desmoldar sobre rejilla y espolvorear con azúcar impalpable."
623869c1-7851-4991-b903-ec6eab3ad882,Bifes a la pimienta, 4 bifes de lomo  1 cda. de granos de pimienta  50 gr. de margarina  3 cucharadas de coñac  Sal  Harina  Caldo  ," Bifes a la pimienta Muela gruesa la pimienta, en el mortero o con el palo de amasar. Hágala penetrar de ambos lados de los bifes y cuézalos en 40 gr. de margarina, hasta el punto deseado. Cuézalos primero a fuego fuerte, hasta dorarlos de ambos lados; si los quiere más cocidos baje la llama y continúe así la cocción.    Mientras tanto, trabaje la margarina restante con una cdta. de harina. Sale los bifes y póngalos en una fuente caliente. Agregue en la sartén el coñac y enciéndalo, luego la manteca mezclada con harina y algunas cucharadas de caldo. Revuelva un minuto y eche sobre los bifes."
b8b9b365-9ef2-494c-8ea8-d2b882c5d600,Mollejas al vino marsala, 1/2 kg. de mollejas  50 gr. del manteca  Harina  1 copa de marsala  1 cucharoncito de caldo  Perejil  Arvejas salteadas  ," Mollejas al vino marsala Tenga las mollejas en agua fría durante 1/2 hora, luego póngalas en una cacerola, cúbralas con agua fresca y caliente. Desde el comienzo del hervor calcule 5 minutos de cocción, luego retírelas, páselas por agua fría corriente y quíteles las membranas y la grasa.    Córtelas en rodajas, páselas por harina y dórelas de ambos lados en la manteca; báñelas con el vino marsala seco (o jerez) y deje que se evapore unos minutos.    Cuando haya desaparecido el olor de alcohol salpimiente, agregue el caldo y siga la cocción durante 25 minutos. Sírvalas con perejil picado por encima y arvejas salteadas en manteca aparte."
1432755c-3e4e-4f06-92a8-0e8ad6a4c89f,Hígado a la mostaza," 1 kg. de hígado de  250 gr. de panceta magra ahumada  50 gr. de margarina  1/2 taza de aceite  12 cebollitas de verdeo  2 cucharadas de mostaza,  2 cucharadas de crema de  Sal  Pimienta  Azúcar  Nuez moscada  8 hojas de laurel  1 diente de ajo 1 kg. de hígado de ternera 250 gr. de panceta magra ahumada 50 gr. de margarina 1/2 taza de aceite 12 cebollitas de verdeo 2 cucharadas de mostaza,2 cucharadas de crema de leche Sal Pimienta Azúcar Nuez moscada 8 hojas de laurel 1 diente de ajo  "," Hígado a la mostaza Envuelva el trozo de hígado con las tajadas de panceta, intercalando las hojas de laurel; átelo.    Caliente la margarina junto con 2 o 3, cucharadas de aceite, ponga el hígado y dórelo de todos lados, a fuego suave, durante unos 20 minutos o más, según el grado de cocción que prefiera.    Mientras tanto pele las cebollitas dejándoles una parte del tallo verde; cuézalas con el aceite, sal, pimienta, una cdta. de azúcar y nuez moscada. Tape y cueza hasta que estén tiernas.    Cuando el hígado esté listo retírelo, agregue a la salsa la crema y mostaza, mezcle y eche sobre aquél. Ponga alrededor las cebollitas y sirva."
ad5c70cd-f31e-47d4-a48b-faa3cf1ea694,Merluza al vino blanco, 600 gr. de merluza  50 gr. de manteca o margarina  1 cebolla  1 y 1/2 taza de vino blanco seco  2 huevos  1 cda. de harina  Perejil 600 gr. de merluza 50 gr. de manteca o margarina 1 cebolla 1 y 1/2 taza de vino blanco seco 2 huevos 1 cda. de harina  ," Merluza al vino blanco Corte el pescado en gruesas rodajas, lávelas apenas y séquelas.  Pique la cebolla y fríala en la manteca; cuando empiece a dorarse agregue los trozos de pescado, déles unas vueltas, sale y bañe con el vino blanco.    Cueza a fuego vivo durante unos 5 minutos, para evaporar el alcohol, luego siga la cocción a fuego suave durante 1/2 hora.    Mezcle las 2 yemas con la harina, sin dejar que se formen grumos. Añada a la salsa de cocción del pescado, revolviendo hasta espesar.    Sirva el pescado, bañado con la salsa, papas hervidas alrededor y perejil picado por encima, todo bien caliente."
29a9502e-0ec4-4094-96b4-818cf3bad296,Pinchos mixtos al vino blanco, 250 gr. de paleta de ternera  250 gr. de hígado de  100 gr. de panceta ahumada magra  1 ají verde  1 ají colorado  Hojitas de  60 gr. de manteca  1/2 vaso de vino blanco seco  Caldo  Sal  Pimienta 250 gr. de paleta de ternera 250 gr. de hígado de ternera 100 gr. de panceta ahumada magra 1 ají verde 1 ají colorado Hojitas de salvia o de laurel 60 gr. de manteca 1/2 vaso de vino blanco seco Caldo Sal  ," Pinchos mixtos al vino blanco Corte la carne, el hígado, la panceta y los ajíes en trozos aproximadamente iguales. Inserte estos ingredientes en palillos de madera o de acero inoxidable, alternándolos con hojitas de salvia o trocitos de laurel.    Caliente la manteca en una sartén, dore los pinchos de todos lados, salpimiéntelos y báñelos con el vino blanco. Déjelo evaporar, añada un poco de caldo y cueza  unos 20 minutos más.    Sirva los pinchos bien calientes, con arroz blanco, bañados con su salsa."
4cbd5d13-df59-44fd-90f0-5f5251143036,Omelette de bananas, 4 bananas  150 gr. de  50 gr. de manteca  50 gr. de crema de leche  4 cucharadas de ron o  4 bananas 150 gr. de azúcar 50 gr. de manteca 50 gr. de crema de leche 4 cucharadas de ron o coñac  ," Omelette de bananas Pele las bananas, córtelas en rodajas y cuézalas en la manteca rápidamente para que no se deshagan. Espolvoréelas con 4 cucharadas de azúcar.    Bata los huevos con una cucharada de azúcar y pizca de canela. Haga dos omelettes; antes de doblarlas, póngales encima las bananas fritas mezcladas con la crema de leche y una cucharada de alcohol.    Espolvoréelas luego con el resto de azúcar y caliéntelas a horno fuerte durante 5 minutos. Báñelas con el resto de ron o coñac y encienda enseguida."
997e1a94-9cfc-4047-a494-05e3f2a1dc8b,Ternera en marinada, 1 y 1/2 kg. de paleta de ternera  100 gr. de panceta ahumada  1 patita de  250 gr. de cebollitas de verdeo  2 dientes de ajo  4 cucharadas de aceite  50 gr. de manteca  1/2 lt. de vino tinto  1 kg. de zanahorias  Sal  Pimienta  Tomillo  Laurel  de olor  200 gr. de aceitunas negras  1 y 1/2 kg. de paleta de ternera 100 gr. de panceta ahumada 1 patita de ternera 250 gr. de cebollitas de verdeo 2 dientes de ajo 4 cucharadas de aceite 50 gr. de manteca 1/2 lt. de vino tinto 1 kg. de zanahorias Sal Pimienta Tomillo Laurel Clavo de olor 200 gr. de aceitunas negras  ," Ternera en marinada Corte la carne en trozos grandes, dórelos apenas en la mezcla aceite y manteca; salpimiente y agregue la panceta en daditos, las cebollitas con clavos de olor pinchados, el ajo, sal, pimienta en granos, tomillo; laurel.    Cocine a fuego suave durante 15 minutos, añada el vino y una taza de agua. Cuando recomience el hervor tape la cacerola, ponga una placa de amianto entre la llama y el recipiente y deje cocinar media hora más.    Añada entonces las zanahorias en rodajas y las aceitunas negras, tape y cueza 1 hora más.    Sirva todo bien caliente con papas hervidas y perejil picado por encima."
6ea1c3f5-3f27-4155-9ad4-43ecad0df90c,Sopa de tomate y maíz, 1 lata de sopa de tomate concentrada  250 gr. de tomates  de Cayena  80 gr. de panceta ahumada  1 cebolla  1 cda. de harina  1 lata. de choclo desgranado  1/2 taza de  Sal  Pimienta 1 lata de sopa de tomate concentrada 250 gr. de tomates Pimienta de Cayena 80 gr. de panceta ahumada 1 cebolla 1 cda. de harina 1 lata. de choclo desgranado 1/2 taza de leche o crema Sal Pimienta  ," Sopa de tomate y maíz Prepare la sopa de tomate como se indica en la lata. Pele los tomates, pasándolos por agua hirviendo previamente, quíteles las semillas y córtelos en daditos, agréguelos a la sopa.    Corte la panceta en tiritas y saltéelas en una sartén, junto con la cebolla picada, hasta que ésta se dore.    Agregue el choclo desgranado, saltéelo apenas e incorpore todo a la sopa; salpimiente, añada la crema y sirva."
73e926b9-9459-46f5-a02b-3e6e2da1a736,Papas al infierno, 6 papas grandes    ," Papas al infierno Lave las papas y séquelas bien. Caliente el horno bastante fuerte y ponga las papas sobre la rejilla. Si gusta darle un sabor especial úntelas con manteca previamente.  Inviértalas a media cocción para que se cocinen parejas.    Sírvalas cortadas por la mitad, con manteca o crema aromatizada con hierbas aromáticas picadas, o con queso blanco.  "
145d3ab8-95c7-4158-b0c4-c2caac342fb3,Parfait de cayote, Para el dulce de cayote:  1 cayote  Azúcar  de olor  Canela  Cascaritas de naranja    Para el parfait:  1 yema  50 gr. de azúcar  50 gr. de dulce de cayote  100 gr. de crema  1 clara    Para el húmedo:  125 gr. de  350 gr. de  6 yemas  400 gr. de manteca  300 gr. de  6 claras  de caña 1 cayote Azúcar Clavo de olor Canela Cascaritas de naranja 1 yema 50 gr. de azúcar 50 gr. de dulce de cayote 100 gr. de crema 1 clara 125 gr. de harina 0000350 gr. de azúcar molida 6 yemas 400 gr. de manteca 300 gr. de chocolate semiamargo 6 claras Miel de caña  ," Parfait de cayote    Hornee el cayote hasta que la cáscara resulte fácil de retirar. Pélelo, sáquele las semillas y pese la pulpa que quedó. Póngala en una cacerola y, por cada kilo, agregue 600 gr. de azúcar. Condimente con clavo de olor y canela y cocine a fuego mínimo hasta que el dulce tome un color marrón pálido. Deje enfriar y reserve.    En un bol aparte, bata la yema con el azúcar a baño María hasta alcanzar punto letra. Agregue el dulce de cayote, la crema semibatida y por último la clara a punto nieve. Coloque la preparación en moldes individuales y enfríe.    Por otro lado, mezcle en un bol la harina con el azúcar e incorpore las yemas en forma gradual. Derrita la manteca y el chocolate a baño María y agregue a la preparación anterior. Bata las claras y añádalas. Coloque la preparación en un molde enmantecado y cocine en horno moderado de 35 a 40 minutos.    Arme el plato: coloque el húmedo de chocolate como zócalo y por encima el parfait de cayote, bañe con hilos de miel de caña y decore con hebras dulce de cayote."
